match_id,radiant_hero_1,radiant_hero_2,radiant_hero_3,radiant_hero_4,radiant_hero_5,dire_hero_1,dire_hero_2,dire_hero_3,dire_hero_4,dire_hero_5,radiant_win
7125682558,9,88,126,1,104,106,86,32,78,58,True
7125701698,88,12,72,106,108,44,43,3,105,49,True
7125722022,103,86,106,46,108,128,85,11,9,96,True
7125742750,114,20,58,8,111,113,51,62,126,123,True
7125771403,100,64,57,138,104,32,17,93,62,101,False
7125780271,9,12,74,5,16,32,87,129,22,135,True
7125787476,69,18,78,17,5,54,20,19,96,86,False
7125809859,42,31,13,2,123,4,71,36,75,72,False
7125813501,87,53,120,9,106,4,47,89,100,58,True
7125814449,95,101,5,22,52,72,2,53,120,87,False
7125834990,104,120,31,9,95,73,105,66,74,96,False
7125835834,95,111,90,45,84,1,21,76,64,32,True
7125852375,98,5,86,18,120,9,50,52,22,73,False
7125856660,70,50,126,123,32,138,99,106,90,62,False
7125857500,54,17,135,100,5,87,13,62,58,138,False
7125860523,84,18,11,101,38,106,135,89,87,86,False
7125861743,138,100,17,105,69,104,85,52,12,58,True
7125869933,10,31,39,100,121,44,103,64,106,19,False
7125885456,36,69,106,18,84,9,100,71,120,70,False
7125898898,5,128,104,41,106,58,73,126,88,37,False
7125902848,114,58,40,51,138,91,32,99,86,57,True
7125908839,82,98,14,49,58,66,76,36,19,138,True
7125910934,104,22,58,101,93,73,5,86,106,96,True
7125914743,38,86,100,71,10,13,85,63,97,109,False
7125944620,41,108,91,9,57,93,11,111,101,88,True
7125949168,86,78,85,12,57,87,106,62,92,138,True
7125955437,111,58,126,69,93,128,9,135,106,1,True
7125960376,12,76,105,111,43,61,101,100,104,94,False
7125960675,126,71,86,72,5,104,101,58,120,93,True
7125965367,138,112,105,73,83,119,64,32,104,39,False
7125986350,4,9,47,84,88,62,19,36,32,5,False
7126009355,86,80,129,51,120,111,5,126,69,93,True
7126015413,100,27,86,69,106,23,5,58,43,10,True
7126017706,58,2,72,62,73,104,5,95,101,106,False
7126027509,18,5,137,101,97,86,85,114,61,106,True
7126034086,70,110,96,87,100,46,19,28,5,73,False
7126048768,73,13,69,105,110,126,50,88,108,109,True
7126050749,128,13,69,86,46,42,126,38,9,110,False
7126052070,66,138,38,86,120,108,87,126,5,14,True
7126052456,90,31,86,104,10,82,2,5,88,22,False
7126054805,4,17,108,91,86,70,49,43,62,5,True
7126057061,110,13,105,69,93,109,38,111,86,32,False
7126057928,104,17,67,90,64,62,135,138,84,23,True
7126059519,104,5,12,123,36,2,58,126,73,105,False
7126062384,9,126,108,18,68,66,5,92,73,94,True
7126070642,11,84,105,17,73,48,21,47,72,31,True
7126099416,138,21,69,106,84,110,98,71,90,10,False
7126104406,2,39,58,105,63,126,128,95,5,85,True
7126110974,55,52,88,87,4,91,93,69,86,32,True
7126114773,104,126,31,54,90,121,9,70,96,106,True
7126118055,18,5,69,101,52,85,100,57,86,113,False
7126120830,4,38,90,111,9,87,94,20,69,93,False
7126125913,4,19,73,101,66,120,58,68,137,94,True
7126127390,19,43,55,1,86,121,65,92,12,137,True
7126132755,70,17,120,86,66,9,106,108,5,46,True
7126142185,73,32,69,58,86,12,17,135,45,5,False
7126156233,77,50,10,86,13,98,52,21,59,5,False
7126196223,65,9,136,73,120,85,93,100,128,107,True
7126200981,104,99,57,86,85,95,126,32,128,111,True
7126203047,59,21,98,5,52,71,13,105,62,70,False
7126205270,50,73,86,38,4,89,9,98,49,101,False
7126217691,78,106,114,66,86,14,104,98,87,105,True
7126226626,109,17,38,45,51,87,65,114,88,60,True
7126240927,55,114,88,58,93,9,11,69,86,23,True
7126242537,99,17,55,88,91,87,80,47,51,52,False
7126249762,12,106,58,14,64,126,5,66,98,18,True
7126280280,3,137,62,92,71,22,5,38,73,101,False
7126282965,29,50,38,121,41,114,68,89,16,85,False
7126288668,87,76,16,12,9,106,96,75,86,18,False
7126289022,88,40,95,9,39,18,87,55,62,65,True
7126320840,5,4,126,91,114,95,52,73,105,87,True
7126326267,86,138,69,121,126,11,23,120,9,51,True
7126326529,58,17,18,86,96,87,49,62,73,43,False
7126332974,128,104,114,87,41,51,65,108,86,138,True
7126358534,126,90,101,73,46,12,137,108,86,66,False
7126366142,86,28,120,69,94,128,88,137,62,73,True
7126406172,9,76,79,49,109,39,38,128,85,93,True
7126414257,58,112,108,12,114,13,66,101,54,38,False
7126422944,73,111,58,62,126,64,129,48,57,86,False
7126442152,73,85,126,121,11,104,1,71,58,101,True
7126493702,86,129,21,69,109,9,94,137,90,73,True
7126500262,48,17,78,87,91,106,95,98,128,88,True
7126506219,66,55,52,4,88,138,114,64,69,100,True
7126508226,60,86,91,52,97,5,109,120,38,90,False
7126512031,138,85,86,10,52,40,93,126,110,38,False
7126548563,101,13,58,88,18,97,114,72,87,8,False
7126557821,32,126,68,54,66,28,5,114,73,99,False
7126593449,84,129,103,6,22,111,86,138,106,78,True
7126598086,58,93,73,38,40,89,87,86,47,108,False
7126613955,58,16,106,54,9,52,57,66,93,14,False
7126616935,138,7,21,114,52,51,58,19,12,55,False
7126640287,17,48,92,45,114,109,52,69,101,91,False
7126653456,90,99,64,12,36,11,84,57,121,129,False
7126660986,9,23,99,108,5,138,105,38,120,66,True
7126678222,126,42,85,86,96,137,129,22,88,70,True
7126681490,86,138,57,136,114,126,32,98,19,64,True
7126704159,69,12,87,101,65,45,43,62,32,94,False
7126722114,119,46,126,87,108,98,17,18,26,91,True
7126734257,47,49,88,89,111,98,40,9,48,23,False
7126738370,58,89,120,60,90,138,106,137,9,26,True
7126746550,18,17,69,5,105,114,87,79,11,108,True
7126747755,123,129,100,39,6,86,32,49,46,106,False
7126763736,93,112,55,51,66,58,126,108,82,5,False
7126768141,87,1,2,82,119,100,43,138,19,13,True
7126813883,104,102,73,105,68,17,93,121,58,16,True
7126823466,73,128,95,100,87,138,110,9,114,23,True
7126836160,90,69,120,110,108,38,106,138,86,9,True
7126848955,10,11,137,91,88,62,109,17,108,90,False
7126850478,107,138,48,87,104,86,88,95,135,100,True
7126861027,93,66,101,32,97,44,52,108,5,105,True
7126899831,109,62,13,26,69,126,120,75,86,114,False
7126903399,83,86,17,138,104,87,114,126,73,43,True
7126920393,49,87,128,138,48,53,119,30,12,43,False
7126920960,106,87,104,93,62,120,69,42,105,128,True
7126982132,58,107,65,93,33,87,101,13,89,108,False
7126983032,104,32,105,58,35,137,7,138,86,64,True
7126995270,98,107,46,87,69,104,73,42,101,135,False
7127017909,36,93,58,111,137,21,2,86,87,32,False
7127035759,109,17,137,91,86,40,126,45,32,9,True
7127055059,75,128,4,100,106,1,52,9,51,92,True
7127076062,43,1,73,105,85,46,39,108,101,51,False
7127112479,97,88,78,105,9,19,89,104,123,68,False
7127212131,105,98,21,70,120,54,87,86,62,57,False
7127222158,32,96,19,93,64,51,129,31,14,36,False
7127243816,59,100,96,22,11,21,16,120,62,93,True
7127250140,6,32,104,128,90,119,84,10,85,23,True
7127254459,22,100,62,63,45,106,103,87,1,129,True
7127258008,68,105,1,73,137,16,58,17,86,93,True
7127264836,89,32,126,86,5,75,52,128,38,12,True
7127277406,5,88,104,13,106,73,58,66,138,77,True
7127287972,2,99,42,85,90,101,104,31,44,126,False
7127290137,17,32,129,91,31,7,111,68,138,108,True
7127293328,100,13,75,46,69,87,82,135,109,86,False
7127293940,2,9,5,17,54,73,68,105,45,96,False
7127309464,7,126,43,103,109,97,90,69,106,18,False
7127329696,62,138,17,45,85,123,104,64,32,126,True
7127338391,49,39,112,63,19,9,111,44,90,120,True
7127342062,86,126,38,89,64,9,110,120,32,42,True
7127354372,104,128,97,87,14,78,68,73,9,126,True
7127362998,32,69,121,63,1,55,86,62,13,138,False
7127372680,21,73,101,85,70,46,9,28,7,86,True
7127378516,86,64,126,104,93,17,62,5,114,101,False
7127383532,104,31,101,18,126,6,39,112,85,73,False
7127394870,75,97,126,58,73,86,51,135,19,109,False
7127406514,104,101,10,68,128,56,137,119,14,91,False
7127408137,23,50,70,97,86,98,84,93,22,87,False
7127426252,44,58,51,101,106,93,76,90,64,99,False
7127444856,100,98,120,73,86,94,75,82,97,88,False
7127450265,20,88,54,31,22,23,119,105,4,73,False
7127462860,69,114,105,31,62,61,40,5,86,93,False
7127474525,89,32,38,9,68,43,137,136,87,18,True
7127475361,31,65,69,58,93,114,17,135,45,9,False
7127476400,73,32,55,105,58,5,9,46,88,14,True
7127481717,58,6,69,101,49,109,17,38,45,85,False
7127482947,114,85,88,22,2,106,86,104,14,89,False
7127490020,16,128,42,105,73,104,12,138,64,86,True
7127511216,61,4,58,73,9,6,100,105,17,104,False
7127522869,138,102,104,86,52,88,37,98,22,18,False
7127527870,120,22,35,45,71,28,70,126,31,91,False
7127536763,129,104,101,87,48,109,73,78,86,85,False
7127545248,62,126,31,93,98,51,17,10,88,38,True
7127547376,121,32,120,58,12,138,104,84,86,50,True
7127549430,58,106,38,87,94,111,69,17,45,18,False
7127553026,93,17,97,45,9,75,73,108,86,120,False
7127562163,109,17,4,91,86,85,23,108,87,138,True
7127575439,106,86,62,30,71,38,137,98,100,10,False
7127584914,73,126,5,123,104,61,12,86,69,121,True
7127585770,55,44,73,19,111,97,26,71,75,8,True
7127622461,138,120,66,9,96,62,23,2,86,73,False
7127638776,58,49,85,10,21,129,64,126,121,11,True
7127644998,95,106,69,105,110,114,39,104,66,128,False
7127656604,88,55,86,75,1,17,45,87,61,32,False
7127659623,109,36,40,14,85,101,55,73,69,93,False
7127660778,5,65,55,62,93,87,80,108,86,120,False
7127701370,84,126,80,31,43,106,104,6,62,58,True
7127726063,75,97,69,87,106,91,17,96,86,12,True
7127731049,2,5,38,11,121,58,84,21,64,10,True
7127748000,73,19,69,101,45,89,17,108,90,51,True
7127758479,66,40,97,86,73,70,106,43,14,5,False
7127766342,17,86,62,61,138,69,39,114,87,93,False
7127790926,86,114,38,97,5,58,12,137,106,62,True
7127814460,126,86,78,94,66,95,106,1,104,40,True
7127827469,11,38,99,119,5,12,121,105,49,108,False
7127891261,14,114,12,128,40,73,76,58,104,62,False
7127904846,9,49,114,70,75,5,73,108,86,50,True
7127920538,70,66,105,126,104,90,7,17,86,12,False
7127927613,73,65,87,4,88,108,49,45,18,86,False
7127927830,17,48,78,91,101,38,20,90,46,13,False
7127927995,18,17,69,45,88,5,42,73,108,90,False
7127941344,104,85,106,87,98,121,49,47,14,12,True
7128005207,114,106,80,31,55,126,86,96,136,61,True
7128022008,87,63,73,108,90,54,65,104,66,101,True
7128022183,66,1,107,38,97,5,93,17,105,98,False
7128037181,34,110,58,93,16,12,5,86,47,108,False
7128058346,101,129,14,2,48,119,126,85,138,99,True
7128062737,106,12,108,87,90,98,5,9,93,23,False
7128083007,33,17,91,42,62,97,49,89,119,68,False
7128113108,32,73,19,86,31,62,126,104,109,68,True
7128118017,14,81,126,19,29,40,62,98,18,39,False
7128139409,126,88,85,61,58,14,101,138,96,30,True
7128171641,12,87,5,108,69,92,48,23,58,114,True
7128185981,88,39,105,110,32,40,100,138,7,25,False
7128187321,42,120,38,5,90,66,110,100,41,87,True
7128195080,96,5,9,10,23,78,17,110,73,45,False
7128206888,62,98,86,1,39,14,59,70,57,43,False
7128220931,105,19,73,86,108,96,17,66,93,101,True
7128238477,126,18,4,85,58,93,5,75,39,137,False
7128261994,17,108,93,101,5,73,121,32,86,19,False
7128263914,87,128,73,95,107,109,98,108,5,86,False
7128280383,44,91,52,5,98,38,73,75,57,58,True
7128285512,123,64,88,22,95,19,63,35,58,16,True
7128286493,90,120,73,5,108,138,87,58,93,43,True
7128325881,13,4,96,87,68,91,18,52,86,137,True
7128330819,73,102,121,101,13,64,123,106,38,93,False
7128338702,49,67,86,62,31,88,45,87,41,35,False
7128365166,61,101,5,38,8,137,12,64,58,19,True
7128408718,7,59,123,105,22,49,138,64,86,54,False
7128411424,87,106,6,51,69,91,49,105,52,77,True
7128448848,22,46,60,51,9,138,73,105,123,12,True
7128469655,41,126,108,107,5,58,100,135,86,73,False
7128497901,93,100,55,51,66,5,65,41,36,107,False
7128636090,32,54,55,106,5,104,87,135,126,86,True
7128636296,85,63,104,22,9,100,87,84,95,91,True
7128667151,17,86,31,10,84,20,22,99,51,138,False
7128671257,73,13,86,69,85,114,40,46,32,5,False
7128673809,91,69,93,126,62,8,76,135,9,136,True
7128690095,128,96,120,68,93,32,73,105,94,104,False
7128701684,6,38,57,121,100,101,31,70,104,106,True
7128702345,38,5,88,22,53,9,100,120,110,56,False
7128703952,138,86,13,135,51,17,91,101,38,73,True
7128705313,52,70,58,19,96,36,64,46,73,86,False
7128721696,73,9,98,111,14,55,69,138,88,66,False
7128727157,36,86,62,46,30,4,112,64,90,100,True
7128728407,75,119,110,57,59,69,17,32,8,5,True
7128735387,62,11,106,75,136,87,84,32,93,74,True
7128758902,123,46,14,91,32,76,5,104,28,105,True
7128761338,55,73,69,87,22,104,86,105,75,10,False
7128767441,43,50,18,101,28,73,123,2,22,111,False
7128779758,1,21,119,5,126,2,31,106,121,41,False
7128802073,77,87,32,86,10,80,97,62,4,85,True
7128805869,5,58,69,106,4,61,49,105,126,85,False
7128808442,69,16,8,87,90,97,86,128,4,129,False
7128828366,9,44,51,2,59,38,99,106,121,91,False
7128834299,52,84,5,110,104,32,71,41,43,59,True
7128834571,98,46,105,83,96,5,104,58,14,11,False
7128849586,39,14,45,19,96,9,103,64,112,73,True
7128874069,138,71,43,106,58,104,16,86,5,101,True
7128877865,31,128,75,104,51,58,101,17,93,96,False
7128892281,35,135,87,29,128,97,5,107,85,93,True
7128898528,86,109,69,90,106,114,39,104,91,5,True
7128903277,86,5,4,17,2,111,105,61,45,104,False
7128912985,41,17,69,101,5,94,126,97,90,51,True
7128913931,14,74,80,38,5,81,137,107,98,63,True
7128914194,17,27,110,78,93,5,108,120,86,4,False
7128915285,55,100,19,58,81,73,23,128,14,5,False
7128922055,11,38,101,58,63,92,9,69,80,85,False
7128922245,112,15,53,97,20,23,85,73,86,1,False
7128969287,47,44,9,108,85,25,38,101,58,73,True
7128971990,70,126,78,91,128,86,54,108,90,120,False
7128984125,108,76,85,121,48,12,69,105,75,112,False
7128986012,5,69,120,107,18,73,90,86,43,4,True
7128988799,70,106,55,62,64,78,86,108,5,95,False
7128990704,70,126,108,110,58,73,34,69,62,5,False
7129074420,89,78,16,5,105,2,12,126,58,86,False
7129089019,28,17,16,62,91,70,19,45,29,66,True
7129092037,58,94,38,90,106,86,88,17,45,18,True
7129095661,109,106,69,90,86,138,97,65,87,51,True
7129097240,63,86,38,126,138,49,90,87,108,12,True
7129165780,95,38,98,9,100,44,86,97,64,106,True
7129187672,66,120,11,101,73,91,109,4,71,52,False
7129187700,32,108,106,58,86,126,62,5,101,54,False
7129202374,93,11,38,86,66,32,46,108,105,110,True
7129204830,32,86,62,108,138,87,120,69,105,89,True
7129213537,109,39,69,45,86,138,137,38,90,51,False
7129213558,135,91,102,98,62,32,12,105,78,86,False
7129226661,17,104,86,91,94,92,85,95,101,138,True
7129243307,75,126,82,98,9,17,29,48,91,105,True
7129261212,47,93,126,105,75,38,85,67,49,9,True
7129290559,77,86,64,88,20,126,103,108,94,101,False
7129295379,18,62,108,86,9,41,39,128,14,51,True
7129311030,32,31,85,12,9,104,52,70,66,62,False
7129360790,73,121,96,110,12,62,38,43,18,75,False
7129361893,73,104,126,101,121,85,89,57,114,87,True
7129384529,10,106,98,66,19,90,70,73,5,36,False
7129387946,32,114,40,87,58,73,31,85,105,109,True
7129388346,58,70,73,55,21,69,114,5,6,14,True
7129395326,73,49,129,48,86,96,120,18,68,90,True
7129400559,46,106,108,5,86,38,20,90,109,17,True
7129408899,38,17,86,5,93,59,112,58,69,73,False
7129458970,62,23,77,93,31,73,129,137,51,75,False
7129470801,109,120,38,86,90,138,107,87,93,43,True
7129471397,84,136,22,70,129,26,86,95,90,98,True
7129472946,109,5,40,39,19,126,29,111,114,91,True
7129480762,58,93,126,69,105,4,52,5,42,86,True
7129488931,90,88,106,12,75,17,114,98,87,45,False
7129503709,98,47,58,73,109,107,38,40,85,10,True
7129509548,31,69,19,109,90,78,73,138,87,100,True
7129530712,137,105,96,1,20,126,38,31,104,45,False
7129558832,85,87,120,98,73,88,43,108,75,18,True
7129577447,14,52,41,98,107,9,33,49,62,138,True
7129599508,70,97,111,101,19,108,17,51,75,138,False
7129627261,69,101,86,10,19,55,73,87,89,105,False
7129627498,106,70,73,90,5,108,19,110,86,109,True
7129627620,109,58,101,17,84,5,49,19,1,90,True
7129645840,105,98,69,63,7,58,94,49,38,90,False
7129662805,62,74,109,129,63,14,31,93,126,49,False
7129667054,62,126,75,55,1,129,86,19,85,4,False
7129696496,108,13,8,101,105,73,93,64,45,60,False
7129709647,114,105,9,48,23,29,49,87,89,90,False
7129716105,1,43,98,87,90,28,17,73,110,9,False
7129716226,98,95,100,5,86,12,66,87,32,2,False
7129750936,58,12,114,55,21,40,78,74,73,5,False
7129778253,31,69,12,9,25,51,38,75,50,138,True
7129784673,86,135,4,5,13,11,57,41,62,96,True
7129849438,49,64,86,120,54,85,119,14,89,39,False
7129861654,49,86,114,66,104,108,9,45,39,69,True
7129884504,108,87,8,5,73,36,120,70,58,100,False
7129917029,30,38,35,79,114,135,120,86,48,87,False
7129967727,4,137,69,90,66,42,73,135,86,87,True
7129969665,10,87,32,88,49,22,64,86,14,84,True
7130008126,114,106,62,101,5,93,32,85,90,64,False
7130046607,46,52,73,107,5,12,106,96,90,72,False
7130127142,138,108,17,90,51,73,38,46,37,107,True
7130158541,98,138,70,128,88,126,108,73,110,45,False
7130176189,102,86,38,46,89,138,88,97,52,32,False
7130210413,10,126,97,9,7,58,71,86,106,93,True
7130224343,37,1,88,38,101,138,28,82,58,100,False
7130229006,32,1,31,76,62,2,109,112,105,75,False
7130237374,6,105,85,114,32,104,5,106,128,63,True
7130249616,69,100,32,73,17,39,57,62,119,18,True
7130261971,63,39,114,9,14,5,62,126,138,100,True
7130277284,54,106,136,111,68,42,73,126,105,121,True
7130283056,16,137,32,78,126,73,86,98,108,68,False
7130294029,76,37,94,78,48,69,121,135,126,18,False
7130340324,70,104,126,62,31,95,69,106,105,111,False
7130346378,97,21,86,22,73,7,87,106,94,44,False
7130369367,86,32,94,59,87,1,73,9,62,5,False
7130395991,43,94,5,30,42,40,86,106,114,70,False
7130406309,22,100,45,7,129,39,64,62,19,35,True
7130420738,109,126,105,112,75,12,76,21,14,111,True
7130427934,126,71,86,21,46,72,32,98,119,59,False
7130440562,138,36,105,85,96,32,14,40,64,88,False
7130453525,17,128,103,31,44,11,84,126,51,28,True
7130468155,10,39,87,40,98,57,120,73,21,103,False
7130502003,10,19,87,128,39,9,32,123,84,85,True
7130504051,38,5,88,106,14,73,105,85,57,111,False
7130523377,70,69,106,9,111,138,17,99,45,62,True
7130524470,86,120,108,12,110,54,38,101,126,85,False
7130534858,55,51,100,58,73,70,39,69,101,5,True
7130537977,32,58,62,108,138,73,90,2,114,5,False
7130539747,94,73,38,123,103,58,108,114,86,10,True
7130540882,109,32,40,14,5,87,126,69,58,18,False
7130562523,104,44,86,5,88,97,95,45,22,64,True
7130562570,49,9,93,106,101,7,97,14,86,44,True
7130583569,18,5,114,2,120,62,74,1,43,58,True
7130601190,75,114,77,119,85,32,12,65,105,73,False
7130614400,32,46,108,86,5,69,23,51,58,10,True
7130617677,86,23,137,70,68,129,138,19,9,62,False
7130621723,94,106,108,90,9,11,110,5,38,1,True
7130624995,84,62,138,57,58,32,96,64,10,126,True
7130634268,5,55,126,51,109,41,73,78,86,87,True
7130637166,101,126,86,108,10,70,22,19,87,69,False
7130655550,51,126,38,90,138,12,13,108,86,66,True
7130659814,32,73,17,105,10,43,84,78,85,86,True
7130680598,138,3,86,114,60,108,36,46,31,90,True
7130698313,126,62,5,105,54,38,64,32,95,74,True
7130742289,109,86,49,13,58,108,138,105,70,19,True
7130749852,138,19,38,66,101,69,108,86,5,4,False
7130753410,38,88,120,87,14,126,31,42,40,114,True
7130753434,120,90,87,69,54,138,17,38,9,51,False
7130760263,75,109,69,128,120,73,32,78,86,110,True
7130761117,14,64,32,48,11,5,126,71,86,138,False
7130769522,86,23,107,58,18,5,108,106,101,94,False
7130783314,32,2,87,73,86,5,92,95,108,85,True
7130830097,58,64,69,39,32,104,9,86,89,38,False
7130839529,88,49,84,138,86,129,19,76,95,5,True
7130844154,94,120,38,123,103,17,90,86,4,73,True
7130867405,86,43,87,69,12,137,106,44,36,121,True
7130878846,90,39,62,64,93,12,120,38,58,86,True
7130880883,73,17,2,101,66,58,109,99,90,120,True
7130880995,63,94,64,84,11,5,126,93,88,86,False
7130899971,57,4,64,86,73,5,120,58,108,95,False
7130916774,57,73,64,86,61,9,88,137,32,78,False
7130925977,9,38,49,91,48,5,17,107,105,95,True
7130951462,39,46,58,75,7,86,42,69,26,11,False
7130984663,12,108,58,68,57,38,105,9,44,74,False
7131009688,9,36,69,41,87,23,88,100,58,138,False
7131033979,73,101,62,5,22,114,28,17,9,111,True
7131053213,93,79,101,19,69,98,5,9,46,49,True
7131067410,90,17,89,64,78,93,16,100,58,119,True
7131067725,108,126,45,94,105,113,19,69,85,90,True
7131069049,5,94,73,55,62,86,17,70,91,69,True
7131080968,84,126,123,111,73,58,106,51,68,82,True
7131123277,66,98,33,38,93,17,58,109,84,110,True
7131146102,55,19,91,99,105,95,17,69,58,86,False
7131156650,5,42,57,108,128,69,106,4,110,87,True
7131158776,58,62,87,73,70,84,104,101,14,5,False
7131165091,78,40,86,46,17,89,75,90,49,38,True
7131169560,110,104,129,93,87,90,126,12,5,108,False
7131198801,13,110,66,108,46,71,22,10,126,86,False
7131245817,11,121,106,58,73,86,104,109,64,59,False
7131270990,21,6,64,2,90,87,123,69,11,95,False
7131292702,45,70,65,94,90,5,108,93,101,4,True
7131295748,138,58,101,32,84,62,17,70,5,45,True
7131296102,4,106,69,5,121,105,74,12,86,33,True
7131300970,108,126,45,18,105,8,120,69,5,90,True
7131344604,120,62,98,94,86,64,101,17,96,109,False
7131351624,87,93,39,123,49,62,5,70,28,120,True
7131369885,17,54,57,5,45,108,49,75,18,90,False
7131394097,31,69,47,70,85,5,42,21,108,90,False
7131404269,91,17,94,85,28,1,126,38,75,86,True
7131406573,120,2,93,101,64,137,89,88,87,98,False
7131416578,108,57,86,6,35,137,95,17,64,75,True
7131430596,84,106,93,90,64,4,5,87,120,108,False
7131470881,73,75,11,32,64,104,111,110,99,126,False
7131523149,36,104,62,56,84,5,40,128,51,138,True
7131573265,104,106,101,100,109,92,62,19,31,114,True
7131604598,2,62,114,94,31,100,32,101,104,46,True
7131637149,87,71,102,58,120,61,104,5,119,14,False
7131658273,80,64,58,62,63,32,5,99,9,126,True
7131794070,87,114,62,40,137,126,109,38,123,5,False
7131794337,90,38,88,17,114,41,121,126,107,97,True
