match_id,start_time,leaguename
7187909458,1686005585,DPC 2023 NA Summer Tour Division I – presented by PGL
7187936390,1686008612,1XPLORE Series LATAM #4
7187944134,1686009762,DPC 2023 NA Summer Tour Division I – presented by PGL
7187969742,1686012633,1XPLORE Series LATAM #4
7187986573,1686014859,DPC 2023 NA Summer Tour Division I – presented by PGL
7188003542,1686016424,1XPLORE Series LATAM #4
7188053914,1686021432,DPC 2023 NA Summer Tour Division I – presented by PGL
7188079015,1686024222,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7188080428,1686024150,Destiny league
7188083215,1686024378,Ancients League
7188099933,1686026315,DPC 2023 NA Summer Tour Division I – presented by PGL
7188109817,1686026930,Ancients League
7188116587,1686027607,Destiny league
7188124163,1686028345,Ultras Dota Pro League  2023
7188128182,1686028673,ESportsBattle | DOTA2 SMC1
7188128242,1686028744,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7188138166,1686029598,Ancients League
7188146083,1686030394,Destiny league
7188158388,1686031678,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7188161239,1686031733,DPC 2023 NA Summer Tour Division I – presented by PGL
7188161984,1686031800,Ancients League
7188165506,1686032121,ESportsBattle | DOTA2 SMC1
7188174899,1686033059,Destiny league
7188175251,1686032982,Ultras Dota Pro League  2023
7188195187,1686034700,Ancients League
7188207599,1686036606,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7188208181,1686035817,Destiny league
7188213606,1686036160,ESportsBattle | DOTA2 SMC1
7188215784,1686036422,Ultras Dota Pro League  2023
7188230873,1686037472,Ancients League
7188233576,1686038300,Ultras Dota Pro League  2023
7188246898,1686038723,Destiny league
7188260988,1686039652,Ancients League
7188262424,1686039754,Ultras Dota Pro League  2023
7188271632,1686040400,ESportsBattle | DOTA2 SMC1
7188274483,1686040598,Ultras Dota Pro League  2023
7188281545,1686041197,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7188283383,1686041232,Destiny league
7188305510,1686042730,Ancients League
7188312551,1686043296,Ultras Dota Pro League  2023
7188318122,1686043588,Ultras Dota Pro League  2023
7188335287,1686044737,Destiny league
7188337432,1686044811,ESportsBattle | DOTA2 SMC1
7188353102,1686045819,Ancients League
7188372092,1686046957,Ultras Dota Pro League  2023
7188377817,1686047293,Ultras Dota Pro League  2023
7188384070,1686047740,Destiny league
7188398597,1686048484,Ancients League
7188400366,1686049208,Pinnacle Cup: Malta Vibes #2
7188402541,1686049290,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7188411464,1686049198,ESportsBattle | DOTA2 SMC1
7188472502,1686052684,Pinnacle Cup: Malta Vibes #2
7188488184,1686053026,ESportsBattle | DOTA2 SMC1
7188520941,1686054881,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7188561212,1686056084,ESportsBattle | DOTA2 SMC1
7188561988,1686056405,Pinnacle Cup: Malta Vibes #2
7188655924,1686060072,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7188693532,1686061326,Pinnacle Cup: Malta Vibes #2
7188764102,1686063532,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7188787889,1686064591,Ultras Dota Pro League  2023
7188796278,1686065105,Pinnacle Cup: Malta Vibes #2
7188862940,1686067772,Dota 2 Space League
7188887929,1686068442,Ultras Dota Pro League  2023
7188899331,1686069060,Pinnacle Cup: Malta Vibes #2
7188907925,1686069380,SOW CUP
7188937341,1686071398,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7188946358,1686072351,Dota 2 Space League
7188973889,1686072428,Ultras Dota Pro League  2023
7188989725,1686073129,Titan League
7188993707,1686073280,SOW CUP
7189006108,1686074438,Pinnacle Cup: Malta Vibes #2
7189043674,1686075775,Ultras Dota Pro League  2023
7189049673,1686076022,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7189055015,1686076548,Dota 2 Space League
7189071794,1686077174,Titan League
7189071999,1686077152,SOW CUP
7189085468,1686077930,Pinnacle Cup: Malta Vibes #2
7189103284,1686078771,SOW CUP
7189116310,1686079446,Ultras Dota Pro League  2023
7189128417,1686080459,Dota 2 Space League
7189148443,1686081487,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7189154571,1686081670,Pinnacle Cup: Malta Vibes #2
7189157925,1686081800,1XPLORE Series LATAM #4
7189167505,1686082319,Titan League
7189197084,1686084146,Dota 2 Space League
7189212689,1686085138,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7189230816,1686086498,1XPLORE Series LATAM #4
7189238620,1686087083,Dota 2 Space League
7189256517,1686088534,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7189270610,1686089929,1XPLORE Series LATAM #4
7189274190,1686090186,Dota 2 Space League
7189304619,1686093841,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7189340165,1686097792,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7189461583,1686110787,Ancients League
7189467112,1686111363,Destiny league
7189488057,1686113328,Ancients League
7189489765,1686114094,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7189496380,1686114204,Destiny league
7189509860,1686115508,Ultras Dota Pro League  2023
7189516797,1686116019,Ancients League
7189521219,1686116503,Destiny league
7189522613,1686117043,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7189543973,1686118490,ESportsBattle | DOTA2 SMC1
7189545675,1686118641,Ancients League
7189548678,1686118935,Destiny league
7189550340,1686119049,Ultras Dota Pro League  2023
7189573972,1686121044,Ancients League
7189577076,1686121378,Destiny league
7189584005,1686121849,ESportsBattle | DOTA2 SMC1
7189586415,1686122113,Ultras Dota Pro League  2023
7189610120,1686123908,Destiny league
7189618297,1686124883,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7189626040,1686125048,Ancients League
7189632373,1686125580,Ultras Dota Pro League  2023
7189635173,1686125701,ESportsBattle | DOTA2 SMC1
7189652873,1686126988,Destiny league
7189659848,1686127416,Ancients League
7189679347,1686128737,ESportsBattle | DOTA2 SMC1
7189681341,1686129044,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7189686243,1686129224,Ultras Dota Pro League  2023
7189693553,1686129680,Ultras Dota Pro League  2023
7189697053,1686129906,Ancients League
7189699236,1686130096,Destiny league
7189731228,1686132480,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7189732698,1686132191,Ultras Dota Pro League  2023
7189733409,1686132237,Ancients League
7189738919,1686132597,Destiny league
7189750507,1686133274,ESportsBattle | DOTA2 SMC1
7189766627,1686134362,Ultras Dota Pro League  2023
7189806012,1686136643,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7189821628,1686137147,ESportsBattle | DOTA2 SMC1
7189832774,1686137713,Ultras Dota Pro League  2023
7189851060,1686138636,Ultras Dota Pro League  2023
7189875049,1686139797,Ultras Dota Pro League  2023
7189884474,1686140590,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7189900041,1686140798,ESportsBattle | DOTA2 SMC1
7189930896,1686142837,DPC 2023 WEU Summer Tour Division II – presented by PGL
7189942720,1686142577,Ultras Dota Pro League  2023
7189978318,1686144003,Ultras Dota Pro League  2023
7189994567,1686144762,Ultras Dota Pro League  2023
7190000649,1686144825,ESportsBattle | DOTA2 SMC1
7190021233,1686146139,DPC 2023 WEU Summer Tour Division II – presented by PGL
7190070614,1686147433,Ultras Dota Pro League  2023
7190074198,1686147521,Ultras Dota Pro League  2023
7190160688,1686150940,Ultras Dota Pro League  2023
7190201615,1686152354,Ultras Dota Pro League  2023
7190211769,1686153294,DPC 2023 WEU Summer Tour Division II – presented by PGL
7190235506,1686153839,Dota 2 Space League
7190244253,1686154173,Ultras Dota Pro League  2023
7190308611,1686157412,DPC 2023 WEU Summer Tour Division II – presented by PGL
7190319493,1686157631,Dota 2 Space League
7190325633,1686157890,Ultras Dota Pro League  2023
7190366327,1686159913,Dota 2 Space League
7190376381,1686160437,Titan League
7190395607,1686161512,Ultras Dota Pro League  2023
7190444131,1686164033,DPC 2023 WEU Summer Tour Division II – presented by PGL
7190454889,1686164523,Dota 2 Space League
7190458538,1686164563,Ultras Dota Pro League  2023
7190513366,1686168007,1XPLORE Series LATAM #4
7190522768,1686168703,DPC 2023 WEU Summer Tour Division II – presented by PGL
7190523017,1686168263,Dota 2 Space League
7190528421,1686168456,Ultras Dota Pro League  2023
7190574668,1686171474,Dota 2 Space League
7190575301,1686171377,1XPLORE Series LATAM #4
7190582965,1686171926,Ultras Dota Pro League  2023
7190614623,1686174482,Dota 2 Space League
7190616451,1686174482,Ultras Dota Pro League  2023
7190625822,1686175362,DPC 2023 NA Summer Tour Division II – presented by PGL
7190640285,1686176959,Dota 2 Space League
7190662492,1686179245,1XPLORE Series LATAM #4
7190666630,1686179834,DPC 2023 NA Summer Tour Division II – presented by PGL
7190697879,1686183003,1XPLORE Series LATAM #4
7190718442,1686185922,DPC 2023 NA Summer Tour Division II – presented by PGL
7190754891,1686190083,DPC 2023 NA Summer Tour Division II – presented by PGL
7190787508,1686193463,DPC 2023 NA Summer Tour Division II – presented by PGL
7190809289,1686196759,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7190826902,1686197457,Destiny league
7190827070,1686197371,Ancients League
7190849025,1686199812,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7190850273,1686199647,Destiny league
7190851727,1686199698,Ancients League
7190869705,1686201356,ESportsBattle | DOTA2 SMC1
7190869801,1686201421,Ultras Dota Pro League  2023
7190875450,1686201921,Destiny league
7190882763,1686202565,Ancients League
7190884565,1686203186,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7190902420,1686204358,Ultras Dota Pro League  2023
7190908809,1686204908,Ancients League
7190909810,1686205048,Destiny league
7190910537,1686205057,ESportsBattle | DOTA2 SMC1
7190935871,1686207232,Ultras Dota Pro League  2023
7190944067,1686207905,Ancients League
7190945026,1686208011,Destiny league
7190951678,1686209212,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7190977530,1686210551,Destiny league
7190989783,1686211428,Ultras Dota Pro League  2023
7190989951,1686211394,Ancients League
7190991806,1686211518,ESportsBattle | DOTA2 SMC1
7191001157,1686212421,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7191018111,1686213477,Destiny league
7191024006,1686213748,Ancients League
7191031017,1686214225,ESportsBattle | DOTA2 SMC1
7191044436,1686215144,Ultras Dota Pro League  2023
7191059290,1686216249,Ultras Dota Pro League  2023
7191060711,1686216360,Destiny league
7191069703,1686216816,DPC 2023 CN Summer Tour Division II - presented by Perfect World Esports
7191090450,1686218154,Ultras Dota Pro League  2023
7191091745,1686218235,Ancients League
7191113251,1686219563,Ultras Dota Pro League  2023
7191131453,1686220694,Destiny league
7191147081,1686222150,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7191155283,1686222201,Winline InSight Dota 2 Season 3
7191156176,1686222029,ESportsBattle | DOTA2 SMC1
7191169487,1686222789,Ultras Dota Pro League  2023
7191170441,1686222829,Ultras Dota Pro League  2023
7191173355,1686223000,Destiny league
7191214837,1686225352,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7191217525,1686225333,Winline InSight Dota 2 Season 3
7191232544,1686225893,Ultras Dota Pro League  2023
7191233566,1686225939,ESportsBattle | DOTA2 SMC1
7191236978,1686226137,Ultras Dota Pro League  2023
7191302014,1686229210,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7191328649,1686229945,Ultras Dota Pro League  2023
7191359001,1686231151,Ultras Dota Pro League  2023
7191369731,1686231618,Ultras Dota Pro League  2023
7191429220,1686234346,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7191453808,1686234633,Ultras Dota Pro League  2023
7191488780,1686236055,Ultras Dota Pro League  2023
7191496086,1686236246,Ultras Dota Pro League  2023
7191527186,1686237848,DPC 2023 EEU Summer Tour Division II - presented by Paragon Events
7191553468,1686238443,Ultras Dota Pro League  2023
7191573926,1686239372,Ultras Dota Pro League  2023
7191624935,1686241459,Dota 2 Space League
7191646664,1686242433,Ultras Dota Pro League  2023
7191653006,1686242766,Ultras Dota Pro League  2023
7191668704,1686243733,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7191687105,1686244373,Dota 2 Space League
7191700380,1686245108,SOW CUP
7191738761,1686247182,SOW CUP
7191739236,1686247291,Ultras Dota Pro League  2023
7191743800,1686247456,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7191756524,1686248152,Dota 2 Space League
7191786406,1686249702,Titan League
7191799140,1686250326,Ultras Dota Pro League  2023
7191801964,1686250480,SOW CUP
7191806800,1686250825,1XPLORE Series LATAM #4
7191830421,1686252047,Dota 2 Space League
7191855701,1686253461,Ultras Dota Pro League  2023
7191869047,1686254364,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7191882267,1686254974,Titan League
7191882501,1686256780,Dota 2 Space League
7191897100,1686255869,Ultras Dota Pro League  2023
7191898855,1686255958,1XPLORE Series LATAM #4
7191935451,1686258391,Ultras Dota Pro League  2023
7191938868,1686258773,1XPLORE Series LATAM #4
7191945890,1686259522,Dota 2 Space League
7191950420,1686259491,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7191987661,1686262734,Dota 2 Space League
7192014162,1686265462,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7192015276,1686265884,Dota 2 Space League
7192049604,1686269608,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7192078124,1686273089,DPC 2023 SA Summer Tour Division II – presented by ESB Liga Esports
7192175820,1686283377,Destiny league
7192204873,1686286841,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7192211321,1686286723,Destiny league
7192234311,1686288864,ESportsBattle | DOTA2 SMC1
7192240400,1686289489,Destiny league
7192242968,1686290095,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7192250897,1686290387,Ancients League
7192273056,1686292347,Destiny league
7192278477,1686292786,ESportsBattle | DOTA2 SMC1
7192278518,1686292791,Ancients League
7192304139,1686294865,Ancients League
7192306855,1686295150,Ultras Dota Pro League  2023
7192308620,1686295348,Destiny league
7192338124,1686297610,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7192338774,1686297474,ESportsBattle | DOTA2 SMC1
7192342325,1686297729,Ultras Dota Pro League  2023
7192344841,1686297908,Ancients League
7192350222,1686298381,Destiny league
7192381418,1686300750,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7192385440,1686300722,Ancients League
7192387072,1686300833,Ultras Dota Pro League  2023
7192393537,1686301399,Destiny league
7192395330,1686301388,ESportsBattle | DOTA2 SMC1
7192425439,1686303386,Ancients League
7192426820,1686303867,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7192429482,1686303703,Ultras Dota Pro League  2023
7192435639,1686304078,Destiny league
7192460966,1686305647,Ancients League
7192477413,1686306656,Ultras Dota Pro League  2023
7192477757,1686306678,ESportsBattle | DOTA2 SMC1
7192478873,1686306866,Destiny league
7192501432,1686308471,DPC 2023 SEA Summer Tour Division II - presented by Epulze
7192507357,1686308402,Ancients League
7192517625,1686309004,Destiny league
7192539095,1686310207,Ultras Dota Pro League  2023
7192541557,1686310271,ESportsBattle | DOTA2 SMC1
7192556987,1686311348,DPC 2023 SEA Summer Tour Division II - presented by Epulze
